review_id,review,rating,date,bank,source,sentiment_label,sentiment_score,identified_theme
808,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-01-15,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
809,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-03-13,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
810,Very slow transfer loading times today. App kept crashing during payments.,2,2026-04-07,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
811,"Awesome banking experience, fast navigation and secure transfers.",5,2026-03-20,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
812,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-03-29,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
813,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-04-09,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
814,Failed transfers. System says network error but my balance was deducted.,2,2026-04-30,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
815,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-02-20,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
816,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-04-28,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
817,Smooth transfers and quick notifications. Highly recommended.,5,2026-03-15,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
818,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-01-10,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
819,Please add biometric authentication like fingerprint sign in.,3,2026-03-27,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
820,"Amole app has a great interface, very clean and navigable navigation.",3,2026-03-10,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
821,"Amole app has a great interface, very clean and navigable navigation.",3,2026-02-06,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
822,Please add biometric authentication like fingerprint sign in.,4,2026-01-05,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
823,Smooth transfers and quick notifications. Highly recommended.,5,2026-04-17,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
824,Smooth transfers and quick notifications. Highly recommended.,5,2026-01-08,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
825,Smooth transfers and quick notifications. Highly recommended.,5,2026-02-10,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
826,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-03-01,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
827,"Awesome banking experience, fast navigation and secure transfers.",4,2026-01-08,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
828,Please add biometric authentication like fingerprint sign in.,2,2026-01-22,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
829,Very slow transfer loading times today. App kept crashing during payments.,1,2026-04-26,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
830,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-04-06,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
831,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-05-04,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
832,Failed transfers. System says network error but my balance was deducted.,2,2026-05-02,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
833,Failed transfers. System says network error but my balance was deducted.,1,2026-03-02,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
834,"Amole app has a great interface, very clean and navigable navigation.",4,2026-03-08,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
835,BOA Live is beautiful but it crashes constantly after the latest update.,3,2026-04-05,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
836,"Very poor customer support, my transaction is pending and chat bot is useless.",2,2026-03-04,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
837,Smooth transfers and quick notifications. Highly recommended.,5,2026-01-30,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
838,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-01-28,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
839,Smooth transfers and quick notifications. Highly recommended.,4,2026-03-22,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
840,Very slow transfer loading times today. App kept crashing during payments.,2,2026-01-31,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
841,"Awesome banking experience, fast navigation and secure transfers.",5,2026-03-19,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
842,Please add biometric authentication like fingerprint sign in.,3,2026-01-28,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
843,Please add biometric authentication like fingerprint sign in.,4,2026-04-07,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
844,Very slow transfer loading times today. App kept crashing during payments.,1,2026-02-09,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
845,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-04-14,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
846,Where is the fingerprint login? Typing my long password every time is annoying.,1,2026-01-23,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
847,Very slow transfer loading times today. App kept crashing during payments.,2,2026-05-05,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
848,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-04-11,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
849,Very slow transfer loading times today. App kept crashing during payments.,1,2026-02-04,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
850,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-01-14,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
851,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-02-16,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
852,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-02-11,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
853,I did not receive the OTP token. Stuck on login screen for hours.,2,2026-03-24,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
854,"Amole app has a great interface, very clean and navigable navigation.",3,2026-04-13,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
855,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-04-11,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
856,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-01-10,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
857,Failed transfers. System says network error but my balance was deducted.,2,2026-04-17,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
858,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-01-14,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
859,"Awesome banking experience, fast navigation and secure transfers.",5,2026-03-31,Dashen,Google Play (Simulated),positive,0.7579,Transaction Performance
860,I did not receive the OTP token. Stuck on login screen for hours.,1,2026-01-08,BOA,Google Play (Simulated),negative,-0.25,Account Access & Security
861,Please add biometric authentication like fingerprint sign in.,2,2026-02-17,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
862,BOA Live is beautiful but it crashes constantly after the latest update.,2,2026-04-25,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
863,Very slow transfer loading times today. App kept crashing during payments.,2,2026-04-19,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
864,"Great user interface, clean design, but login error pops up frequently.",2,2026-01-01,CBE,Google Play (Simulated),neutral,-0.0387,Account Access & Security
865,Very slow transfer loading times today. App kept crashing during payments.,2,2026-03-15,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
866,"Amole app has a great interface, very clean and navigable navigation.",3,2026-02-15,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
867,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-01-29,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
868,"Excellent app! Transfer speed is fantastic, love the security updates.",4,2026-03-27,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
869,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-02-12,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
870,"Amole app has a great interface, very clean and navigable navigation.",5,2026-04-21,Dashen,Google Play (Simulated),positive,0.796,UI & User Experience
871,Smooth transfers and quick notifications. Highly recommended.,5,2026-03-17,BOA,Google Play (Simulated),positive,0.2716,Transaction Performance
872,"Excellent app! Transfer speed is fantastic, love the security updates.",5,2026-04-06,CBE,Google Play (Simulated),positive,0.9348,Transaction Performance
873,Please add biometric authentication like fingerprint sign in.,3,2026-02-03,Dashen,Google Play (Simulated),positive,0.5859,Account Access & Security
874,Failed transfers. System says network error but my balance was deducted.,1,2026-03-06,Dashen,Google Play (Simulated),negative,-0.4588,Transaction Performance
875,BOA Live is beautiful but it crashes constantly after the latest update.,1,2026-04-19,BOA,Google Play (Simulated),positive,0.3506,UI & User Experience
876,Very slow transfer loading times today. App kept crashing during payments.,2,2026-02-20,CBE,Google Play (Simulated),neutral,0.0,Transaction Performance
877,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-02-28,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
878,Where is the fingerprint login? Typing my long password every time is annoying.,2,2026-01-22,CBE,Google Play (Simulated),negative,-0.4019,Account Access & Security
879,"Very poor customer support, my transaction is pending and chat bot is useless.",1,2026-03-13,BOA,Google Play (Simulated),negative,-0.4989,Transaction Performance
